"Year","Hospital","SizeGroup","TE","PTE","SE","EE","AE","TE_bc","PTE_bc","TE_ci_low","TE_ci_high","PTE_ci_low","PTE_ci_high"
2020,"H047","Medium",0.870614826126438,0.876780933034293,0.992967334626546,0.792192054317476,0.903523359678821,0.858771295246482,0.865443590699103,0.845545969062504,0.869595926738642,0.848342759548197,0.876359912183504
2020,"H048","Small",1,1,1,0.816763464786433,0.816763464786432,0.96542407676256,0.966868730860182,0.928980815762717,0.99882672279806,0.920413193089808,0.999368092886832
2020,"H049","Large",0.972061727451325,1,0.972061727451325,1.00000000000001,1.00000000000001,0.955137701212085,0.966954632260504,0.930997547600919,0.97116976766285,0.904662374947202,0.999032586409212
2020,"H050","Medium",0.980833244753475,0.984642985869662,0.996130840141188,0.80754315848605,0.820138029798493,0.968655095913173,0.971106614930224,0.957301933132566,0.97926130893153,0.959344302930395,0.983061068085207
2020,"H051","Large",1,1,1,0.920239423105382,0.920239423105382,0.966317541513382,0.97308966924492,0.935167451407994,0.998818158767684,0.939590990387795,0.99901738202242
2020,"H052","Medium",0.890571324868168,0.900871490998931,0.988566442346465,0.770078497802332,0.854815037989969,0.880526414045818,0.891702255199132,0.869414906834329,0.889547667432486,0.880248250476952,0.900365968288075
2020,"H053","Large",0.897276719744701,1,0.897276719744701,1.00000000000001,1.00000000000001,0.885710992958357,0.963387694980867,0.872508548190809,0.896314341048397,0.904971843193644,0.999254166407332
2020,"H054","Large",0.900285562727499,0.9069129979233,0.992692314245162,0.808191052865131,0.891145076446993,0.879958323762741,0.890893396668541,0.850269297723461,0.899062771657755,0.86731352278621,0.906343264907742
2020,"H055","Large",0.910350285340713,1,0.910350285340713,0.93899398801811,0.93899398801811,0.895954555204467,0.971442108119018,0.879469367121123,0.90926337928107,0.938281922573507,0.998716572341038
2020,"H056","Large",0.954684385387003,0.967100530936905,0.987161473753019,0.927379003301873,0.958927199019785,0.938150190671109,0.951437310898478,0.924356774706121,0.953561715112552,0.930081327684412,0.966374125202047
2020,"H057","Small",0.922460313378911,0.937491768739223,0.983966306839657,0.798435409327403,0.851671914305094,0.907757690995147,0.92498371825447,0.891593569534054,0.921429805268973,0.909228396593738,0.93696755920984
2020,"H058","Medium",0.95033801068448,0.963871081013995,0.985959667640119,0.752914843244898,0.781136459092465,0.935993858980951,0.953358600062235,0.922949672340854,0.947478949234873,0.94313326710466,0.962924022625187
2020,"H059","Large",1,1,1,1.00000000000002,1.00000000000002,0.966305957360942,0.967041029409001,0.938393304709506,0.999270126141587,0.907595810257799,0.999312715607991
2020,"H060","Medium",0.957310262547309,0.962937418040829,0.994156260429708,0.811534604290356,0.842769830194662,0.9439597565699,0.950123664791011,0.931286210983258,0.956553031730717,0.93462057940434,0.96271111079767
2020,"H061","Medium",0.9986826500958,1,0.9986826500958,0.892320273523149,0.892320273523149,0.985443801106543,0.987040220896669,0.973701661275118,0.996676466292903,0.975039639292306,0.999118758612254
2020,"H062","Small",0.864707460457924,0.914586079482308,0.945463177120937,0.801605402414767,0.876467967748326,0.845287116038682,0.900939297123198,0.825382721195758,0.863324278865266,0.877761779586691,0.914248088446715
2020,"H063","Large",0.999999999999999,0.999999999999999,1,0.966409625736022,0.966409625736023,0.962997156823466,0.969142953078983,0.932232627948049,0.999095549762974,0.918828269132536,0.998858445108556
2020,"H064","Small",0.980906775294248,1,0.980906775294248,0.86585393670776,0.86585393670776,0.9644770258804,0.973638984640434,0.95068423518815,0.980251073592239,0.940176675001421,0.999208281484503
2020,"H065","Small",0.910699395467021,0.911948044805789,0.998630788951322,0.831000210759031,0.911236353312215,0.89169031352795,0.896341229840123,0.868101665535011,0.909659234316385,0.866550000127613,0.911231741099331
2020,"H066","Medium",0.988073298064228,1,0.988073298064228,0.991085625882993,0.991085625882993,0.966530686677664,0.967819358808647,0.941044091039686,0.987105196478385,0.933630989478478,0.997584006629614
2020,"H067","Small",0.970821370048943,0.992106499194838,0.978545519898147,0.858503569712249,0.865334085009002,0.952899371498378,0.977799649646993,0.932442897148501,0.968640543716784,0.956121463305741,0.990712995923933
2020,"H068","Medium",1,1,1,0.935479534423194,0.935479534423194,0.96676645829717,0.967578591102729,0.936214823262596,0.998836116140958,0.925952107439059,0.999362107795081
2020,"H069","Small",0.92594439443846,0.935010765118568,0.990303458507284,0.843918881016007,0.902576646707367,0.907762631605837,0.920746886928165,0.890774981378495,0.924804453772691,0.903380330599051,0.934160724492639
2020,"H070","Medium",0.868162432735531,0.878889879950503,0.987794321609921,0.771173973882705,0.877440953041963,0.85493625476366,0.867422738189918,0.841772950578348,0.867649712209403,0.855219162413053,0.878427171541567
2020,"H071","Large",1,1,1,0.919380764593699,0.919380764593699,0.962877309365381,0.965516105591438,0.931822017616358,0.999034959067949,0.90816464589054,0.998888762258063
2020,"H072","Large",0.944441900895301,0.969445659054741,0.974208190086879,0.95350747799401,0.983559489991145,0.933593633649187,0.955008232876318,0.926358892928518,0.942471549093486,0.937161507468719,0.968509803662789
2020,"H073","Small",1,1,1,0.883064128147496,0.883064128147497,0.963842439288723,0.971045718779838,0.936279694845004,0.996779030977537,0.936782918285138,0.999320895241345
2020,"H074","Small",0.861151278528381,0.942823837544623,0.913374528979941,0.835212684726642,0.885862927375456,0.845286739259872,0.927416984051003,0.827039781672564,0.859840211343136,0.899058151388862,0.942092300628429
2020,"H075","Medium",0.952627021209828,0.959936362734598,0.992385597828644,0.858266049229665,0.894086402545163,0.937575362782794,0.947947089592387,0.923876684430519,0.949210216056134,0.935949390677528,0.959338123895304
2020,"H076","Medium",0.984693133089916,0.997770394699928,0.986893516104028,0.832132930751903,0.833992404637502,0.968598607402566,0.983195961089996,0.951659083424762,0.983358322296931,0.96702806697407,0.995859090101455
2020,"H077","Large",0.880538048615458,0.89525202027472,0.983564436241377,0.878268038053883,0.981028825586313,0.868330296620763,0.878889323854569,0.856439653099547,0.879891458294641,0.858212141284653,0.89466478542379
2020,"H078","Medium",0.939172002856129,0.945296793657408,0.993520774805993,0.820140576022705,0.867601140219183,0.925007642612263,0.932894835528948,0.911019873818766,0.938318351099027,0.916970249260439,0.944628285348998
2020,"H079","Large",0.932569333861575,1,0.932569333861575,1.00000000000001,1.00000000000001,0.910733994216076,0.962182040868462,0.890146952674904,0.931183572984155,0.895402742101507,0.999237040172343
2020,"H080","Medium",0.965147417862497,0.97090923317693,0.994065546894039,0.851305213183223,0.876812357008545,0.945229329653691,0.955129333746602,0.916795314093015,0.963683195657419,0.929634532405184,0.969352551447691
2020,"H081","Small",0.996825448163884,0.997357694281287,0.999466343799767,0.882746591358245,0.88508525719488,0.977168995654165,0.981668487679167,0.954963563213421,0.99509121388702,0.964984762115946,0.996761362185546
2020,"H082","Large",1,1,1,0.866230725004626,0.866230725004626,0.972381926547889,0.975944395095147,0.944912770530363,0.99860771172495,0.948098577321675,0.998624015638914
2020,"H083","Large",0.919154080591093,0.927834595501281,0.990644329331676,0.821308945500356,0.885188965234291,0.908069619173186,0.914061233187329,0.898220591846534,0.917838920560718,0.899214312666228,0.926816381420054
2020,"H084","Small",0.962115349282155,0.96217672049301,0.999936216279662,0.891554278794276,0.926601381851612,0.951640356631391,0.949652492749047,0.939506258175573,0.961038784467135,0.934658564998075,0.961819376360419
2020,"H085","Small",0.97813297378827,1,0.97813297378827,0.941066372335601,0.941066372335601,0.966598676544229,0.978079426879207,0.957916912863549,0.975338782375176,0.953997134884171,0.998728126602499
2020,"H086","Medium",0.991978774996676,0.992270291171902,0.999706212936314,0.918559731186744,0.92571524045318,0.980737211601624,0.979770729898391,0.9729882654823,0.990652082877949,0.967213457510858,0.991667720877069
2020,"H087","Small",0.920033710734095,0.939114311258555,0.979682345060965,0.867293361893348,0.923522676095782,0.906426297127765,0.926560357165054,0.89594395460016,0.918541583063979,0.911903295090253,0.938303821925924
2020,"H088","Medium",1,1,1,1.00000000000002,1.00000000000002,0.950200260776318,0.962146826150459,0.883270012575929,0.998916012440604,0.896347180899827,0.999150533676505
2020,"H089","Medium",0.93248939246564,0.936909950373145,0.995281768641966,0.819762158640669,0.874963659329459,0.912110271981981,0.92026842832342,0.885336402068704,0.931385392442323,0.892081579442603,0.936086806872483
2020,"H090","Large",0.947927401787304,0.960454650968478,0.986956959218697,0.929694546479955,0.967973392124754,0.935342650201906,0.945219205319867,0.923659190018537,0.945436133071693,0.926119420912787,0.959265647163564
2020,"H091","Small",0.921230667860138,1,0.921230667860138,1.00000000000002,1.00000000000002,0.9024158491482,0.963821885606375,0.883804037568753,0.920155706584269,0.905306512143274,0.999168859497169
2020,"H092","Small",0.91819548879667,0.925268263948558,0.992355973475514,0.865266485690441,0.935152019586124,0.907881570274539,0.913470851781082,0.896690189788751,0.916510663952619,0.898860570159568,0.924287803823826
2020,"H093","Large",0.973335974872588,0.989393923069041,0.983769914265652,0.950505349170614,0.960694549469439,0.962376207276086,0.971856009072295,0.951553397060262,0.971830260833554,0.946446017069226,0.989041356044268
2020,"H094","Large",0.893425498579829,0.987411148275335,0.904816094228157,0.894999026786751,0.906409683899157,0.880395358726152,0.9712716603189,0.869848684931888,0.892547526791493,0.949713632584383,0.986632385671272
2020,"H095","Medium",0.977197220440162,0.978591450911713,0.998575268085316,0.87288946722078,0.891985584390244,0.962759044347542,0.964103479451569,0.949732491497813,0.975228863225958,0.949406813418401,0.978370885710961
2020,"H096","Small",0.959468182789999,0.971000642628979,0.988123118221883,0.749106146512283,0.771478528051313,0.945659518777254,0.958539272211481,0.933742482977058,0.958264237359379,0.946797199561959,0.969677063720489
2020,"H097","Medium",1,1,1,0.940865174204915,0.940865174204915,0.970030267179043,0.97318190949958,0.94375517249037,0.999486225551541,0.940736991224317,0.999124533697279
2020,"H098","Large",0.882589084431557,0.901893285797984,0.978595914094929,0.893054954452071,0.990200247096758,0.872268815453516,0.888500992623861,0.86346103395417,0.881334198515939,0.870594541926622,0.901354115034065
2020,"H099","Large",0.892796496166136,0.961140387800347,0.928892914602598,0.902624643071147,0.939118420709467,0.87761328641997,0.946250039499399,0.862108997626687,0.891607930647898,0.926837505263463,0.960049940349378
2020,"H100","Large",0.912334013009521,0.92278884261495,0.988670398770966,0.873934397473453,0.947057828524394,0.901799275176224,0.909317534960029,0.891217191438846,0.910843445416502,0.893374558025248,0.922298860122071
2021,"H001","Large",0.91380936811974,0.929286288176939,0.983345369178361,0.880713477452748,0.947731058402379,0.90086603890899,0.913706491623784,0.888469225060416,0.912466431432158,0.892744618839291,0.927757523202291
2021,"H002","Medium",0.921282837866023,0.924234218079308,0.996806675022898,0.799332827638586,0.864859590786105,0.902837097653693,0.907271447005591,0.878418730813513,0.919502827503005,0.885534912434448,0.923752012449994
2021,"H003","Small",0.917742307221491,0.919732570310669,0.997836041526173,0.868825091777964,0.944649694730818,0.897725170858717,0.902312618389899,0.866582121883273,0.915944153979037,0.87436293257786,0.917159086158132
2021,"H004","Large",0.847573679648271,0.848942773558286,0.998387295407114,0.787610846112269,0.927754933128239,0.83778154368176,0.83776955364335,0.830118940326144,0.846778205378072,0.82837791687994,0.848194604475834
2021,"H005","Medium",0.893365026296073,0.895329476785048,0.997805890970965,0.871971877294933,0.973911727363219,0.88413036507881,0.884708430586079,0.875123931171898,0.892891792116249,0.87459185279892,0.894843595221322
2021,"H006","Small",0.980312515919767,1,0.980312515919767,0.887991047679397,0.887991047679397,0.957722157496367,0.981430633572905,0.933420596645978,0.978911056902607,0.960494158612925,0.998606812090001
2021,"H007","Small",0.923282680005631,0.927827940427342,0.995101181777714,0.891304363832632,0.960635399082842,0.907337238911611,0.911713669859385,0.890867057244285,0.922391786787579,0.889010085124148,0.926970489194542
2021,"H008","Large",1,1,1,0.964417130830127,0.964417130830127,0.960769651479264,0.964704075528756,0.930288062361935,0.99868891032954,0.916168858616341,0.998611101580836
2021,"H009","Small",1,1,1,0.956426593351672,0.956426593351672,0.946012360946149,0.956879286391939,0.900430954334443,0.997826949405851,0.875345655809855,0.998763571385638
2021,"H010","Medium",0.979487290961207,0.98117366391003,0.998281269656074,0.877042478455497,0.893870790376125,0.960556611374596,0.961686754521845,0.941677444650625,0.978539898284626,0.940664802306474,0.979144353121068
2021,"H011","Medium",0.943797019804592,0.943973464890429,0.999813082578695,0.901979278205633,0.955513382264754,0.927052422912704,0.928829020690406,0.911200234431079,0.942508193252848,0.914476893524467,0.942273086013425
2021,"H012","Medium",1,1,1,0.956233302250371,0.95623330225037,0.983925973897735,0.984531929958562,0.973153601779894,0.997948087001617,0.972023047757006,0.998712959533323
2021,"H013","Small",0.97399588710791,0.992015301717042,0.981835547719936,0.911307341921768,0.918642424511416,0.942219175954495,0.971292287852519,0.912881070995577,0.970735253463066,0.941536518079307,0.990588599136359
2021,"H014","Medium",0.995307719481532,1,0.995307719481532,0.999999999999992,0.999999999999992,0.971629401098332,0.977166168134845,0.946445266121667,0.994423054452122,0.949359510806601,0.999509496992862
2021,"H015","Large",0.881972933315504,0.890231273723541,0.99072337643959,0.847542626128033,0.952047688218191,0.866697327994369,0.877948153419674,0.849582988953343,0.879242871964138,0.865480444919843,0.887764700764965
2021,"H016","Medium",0.972683597288399,0.990879211304564,0.981636900029208,0.880850648513414,0.888958652542231,0.954006010628802,0.979315122727237,0.935849431341914,0.970877141228786,0.965194767029913,0.988934330204541
2021,"H017","Small",0.92807001749582,0.959934284865631,0.966805782570552,0.943054912559861,0.98241611684061,0.91759480188422,0.940914005559393,0.907899601145723,0.925507668132598,0.911766772311304,0.958888197903236
2021,"H018","Small",0.951492578627541,1,0.951492578627541,0.882611475673701,0.882611475673701,0.929158428291736,0.98365773936341,0.904258234566861,0.949505525248768,0.96988960185595,0.998539659055765
2021,"H019","Small",0.935252458204327,1,0.935252458204327,0.944164799429487,0.944164799429487,0.918992589685593,0.984270069666411,0.905753058001087,0.93335669888904,0.969538322804126,0.998475930926529
2021,"H020","Large",0.884502375435601,0.907306495840769,0.974866133429326,0.752452080752562,0.829325133460321,0.87030851814528,0.895294589111274,0.856593582228765,0.88344000858775,0.880846552428501,0.906854057014282
2021,"H021","Small",1,1,1,0.977088130609517,0.977088130609517,0.973485758692024,0.965706102352621,0.945484631277913,0.995093817518843,0.934382123765054,0.99811541016559
2021,"H022","Large",1,1,1,0.999999999999993,0.999999999999992,0.957219451123106,0.954882485434953,0.923412518305259,0.998822484127254,0.881765195272364,0.99877773817233
2021,"H023","Large",0.981539155712138,1,0.981539155712138,0.986473577852883,0.986473577852883,0.953447023198993,0.960410589279554,0.922082501850193,0.978126424279453,0.899603249577392,0.998349296928853
2021,"H024","Large",1,1,1,0.877298281011058,0.877298281011058,0.97672472837012,0.965323784943192,0.949892260591645,0.998206091214325,0.915044404849752,0.999069068362394
2021,"H025","Large",0.852946451253963,0.854154134869506,0.998586105755108,0.760718717518209,0.890610589427667,0.843555939730856,0.843729320271841,0.83613589873756,0.852042812850221,0.834372079568753,0.85306211239385
2021,"H026","Large",0.947624367599418,0.978803110236183,0.96814605275494,0.944017818116579,0.964461400095868,0.93448991798614,0.95635807436104,0.923742734249357,0.946147398249806,0.92086032220043,0.977856969877234
2021,"H027","Large",0.949448293079738,0.957074770184395,0.992031471999635,0.909584541571503,0.950379813477121,0.934715591626465,0.942872339282768,0.91799042549518,0.948227779130592,0.927403181282273,0.956054625864933
2021,"H028","Small",0.899513928325893,0.926327613795157,0.971053777227466,0.864506272789356,0.933261904227901,0.887150444126795,0.912066743013558,0.876024121389302,0.897639756941241,0.893331817053744,0.924766916614651
2021,"H029","Medium",0.977685964747536,1,0.977685964747536,0.97437512145314,0.97437512145314,0.949229614410758,0.973206859860845,0.910092695300937,0.97633543471259,0.940075254236035,0.998427150910056
2021,"H030","Small",1,1,1,0.99999999999999,0.99999999999999,0.948517631552777,0.955752700139663,0.891003363918437,0.998110341319164,0.88303380201509,0.998340001344418
2021,"H031","Large",0.952959048463611,0.959074273122941,0.993623825775852,0.877345083053941,0.914783252601622,0.930910990841482,0.941055334813314,0.910614410751101,0.950349935753934,0.920316932184385,0.957434853577493
2021,"H032","Medium",0.933141986497911,0.951289533576708,0.980923213765881,0.882769662110835,0.927971591142973,0.918499051168782,0.939381316157883,0.906851268541345,0.93115298196702,0.928887121948618,0.950113726292832
2021,"H033","Small",0.850795580739658,0.89089806355955,0.954986451918344,0.795290618818455,0.892684192892844,0.8387613879041,0.875301634000944,0.824051967717497,0.849116422259795,0.858278930707902,0.888674786949916
2021,"H034","Medium",0.993821739097227,1,0.993821739097227,0.999999999999991,0.999999999999991,0.96901427171671,0.969046109604015,0.938647153064665,0.992439949818986,0.939089019527259,0.99839063874849
2021,"H035","Small",0.922143228240051,0.927625379254134,0.994090123947998,0.907350204589401,0.978142928041668,0.913464503044093,0.909852056438927,0.905267311861216,0.921419160773902,0.891404373448132,0.926700004589606
2021,"H036","Small",0.937231974607647,0.985657822822763,0.950869513644774,0.948029351099412,0.961824001339949,0.912787514632853,0.963465465420516,0.883069776626016,0.934749309781816,0.932947228870116,0.984440403159619
2021,"H037","Medium",0.875878148618755,0.876064506352004,0.999787278525842,0.842838920533649,0.962074041834306,0.86697245300956,0.865215209843829,0.858838331997087,0.872573485290766,0.853982106271013,0.87570804082848
2021,"H038","Medium",0.960944295164359,0.964318791834562,0.99650064200887,0.944067705578968,0.978999593882157,0.941944667308695,0.949271222540781,0.930275488530905,0.958672623623505,0.934792008438041,0.963542556222839
2021,"H039","Medium",0.944983120900576,0.966278134534189,0.977961817749421,0.935015827568334,0.967646678685402,0.92095879026081,0.948867965360511,0.894163812521393,0.942670729679295,0.929837357075317,0.965523994245376
2021,"H040","Small",1,1,1,0.934275192890973,0.934275192890973,0.969422233485611,0.968327568224941,0.950135932358614,0.997610886291913,0.939184914328303,0.999275575745715
2021,"H041","Medium",0.97330290232162,0.973394785945537,0.999905604976272,0.951665609835888,0.97767691339281,0.958827428135232,0.958389489973938,0.948356343963821,0.970891980175856,0.943696687662188,0.972225143677505
2021,"H042","Small",0.950353861300791,1,0.950353861300791,0.961811565390924,0.961811565390924,0.925626644131558,0.959262486656904,0.89565698512595,0.947694144709335,0.901653116574647,0.997454779564136
2021,"H043","Medium",0.877885829563454,0.909497179156606,0.965243048227521,0.802103922912445,0.881920187653854,0.859141692599112,0.898400890101663,0.836404955305373,0.875488751777224,0.887960086794468,0.907792000046061
2021,"H044","Small",0.904017281963952,0.968609114052364,0.933314862361578,0.840541603819605,0.867782051216756,0.888975973176676,0.952715016184558,0.873460519090104,0.901831470406769,0.936063890456954,0.967403472609476
2021,"H045","Large",0.837161939564263,0.839470686892004,0.997249758253872,0.772830837194228,0.920616823507562,0.826084071867272,0.823346939485066,0.816721033561696,0.835958787886926,0.804259914035605,0.838275056336838
2021,"H046","Large",1,1,1,0.99999999999999,0.99999999999999,0.96701277129594,0.957533273511169,0.947952940778186,0.99683483308314,0.887592147822641,0.998764478894693
2021,"H047","Large",0.968923616181579,0.972577613372643,0.996242976251127,0.870324830599114,0.894864141054057,0.952437077770815,0.956971677190323,0.930948377120247,0.967768787893645,0.932711434730953,0.971116769876427
2021,"H048","Small",0.903792383212677,0.937328042399068,0.964222067761296,0.879763681987656,0.938586751054544,0.894633971643369,0.920123146014391,0.886710633996414,0.901153438675684,0.894254273820812,0.935360854930051
2021,"H049","Large",0.927422502696274,1,0.927422502696274,0.999999999999991,0.999999999999991,0.912036751298853,0.959015898848985,0.89381314327722,0.926578472991443,0.879427360711719,0.998837348297994
2021,"H050","Medium",0.929700908076834,0.939368668977007,0.989708235733792,0.838424441252877,0.892540350708034,0.906136988547684,0.91957483391703,0.8805742292702,0.927783090096275,0.89504596662106,0.938643677060256
2021,"H051","Medium",0.9473808861378,0.952666930451089,0.994451319612001,0.872234450711566,0.915571248283554,0.934628879072015,0.940426612074063,0.921113135441346,0.945660521359183,0.92949620615535,0.950228717228948
2021,"H052","Medium",0.87595427372668,0.879163286325915,0.996349924241439,0.804759069057031,0.915369285289625,0.864786702802711,0.866537024672692,0.853782481453883,0.873542764098472,0.853947892359785,0.87833153130682
2021,"H053","Large",0.906810074147144,0.988964990562018,0.916928387557798,0.794875371048776,0.803744701414614,0.888452510147418,0.969926227982289,0.870377050639631,0.904947116603808,0.937579698224155,0.987868895320814
2021,"H054","Medium",0.977426601023183,0.979859553677326,0.997517039411401,0.866216670164995,0.884021252754194,0.960793344579479,0.964564153919234,0.947656693846256,0.975834822166275,0.949239216356909,0.978830349898183
2021,"H055","Large",0.897440525366985,0.953321824134193,0.941382545377099,0.773116594515844,0.810971253299471,0.885932707072623,0.937796057941166,0.875053575836499,0.89607206924157,0.914848167041875,0.951620260244016
2021,"H056","Large",0.923843685071808,0.949343933197196,0.973139083493683,0.856976514547339,0.902703945935819,0.912483858144061,0.93562191547875,0.903345429885875,0.921289582524786,0.922251391011519,0.948291586783095
2021,"H057","Small",0.914266040573877,0.931699084200088,0.981288976320956,0.802955493188648,0.861818484965053,0.900209686147524,0.91975328487065,0.879536706363759,0.913041262861169,0.896424535775892,0.930781154701701
2021,"H058","Medium",0.931524304970714,0.937752316288647,0.993358575383123,0.922474962001386,0.983708540067675,0.916930091024038,0.922693316944778,0.904037196416111,0.929680185152295,0.907209657533845,0.937008735787895
2021,"H059","Large",1,1,1,0.999999999999991,0.999999999999991,0.959757534421312,0.962849914351513,0.920861272465169,0.998582825259357,0.906351903789708,0.998320422327571
2021,"H060","Medium",1,1,1,0.91385507981702,0.91385507981702,0.97829283296837,0.979011286075932,0.96662533538148,0.997235264205476,0.961702802978545,0.999186278249056
2021,"H061","Small",0.967279434215884,1,0.967279434215884,0.976402401711253,0.976402401711252,0.940942730718507,0.980209768405626,0.914562740658794,0.965062225403821,0.961479624230559,0.998689322449813
2021,"H062","Small",0.936935703300615,0.949469718348226,0.986798931229301,0.868597027294104,0.914823306640243,0.920500178721646,0.934472452826094,0.90254634079079,0.93539607040188,0.914717523760067,0.948566407170811
2021,"H063","Large",0.925389870796882,0.927301873970396,0.997938100604362,0.916688653112072,0.9885547294185,0.910534998079109,0.911939554822239,0.895884049404457,0.923286191766153,0.895204877137805,0.925931536860441
2021,"H064","Small",1,1,1,0.967498010824008,0.967498010824008,0.952090651893088,0.953466298650133,0.908324923310055,0.997477828294877,0.870566478725092,0.99867237224613
2021,"H065","Small",0.906071436081923,0.918668323599821,0.986287883021223,0.863247210948967,0.939672337418052,0.894626944710789,0.907490321846422,0.88598447799341,0.903108802088875,0.898775441259794,0.917856058914994
2021,"H066","Large",0.892667691123504,0.898816367830624,0.993159140256914,0.880109420680251,0.979187131187292,0.87575098319899,0.883812142830904,0.854289939517948,0.891869275723246,0.867289624586731,0.897666786892754
2021,"H067","Small",0.91489802720372,0.974011195852068,0.93930955937664,0.957736712376159,0.983291276788998,0.901015820957561,0.951971840402247,0.88631531284653,0.913465315967627,0.919489050552956,0.973063755903597
2021,"H068","Medium",0.90139305505004,0.911259323300142,0.989172930253957,0.794135457784987,0.871470324066492,0.886357906237108,0.901408759805844,0.869735645825769,0.900631413426756,0.887901535893639,0.909916559544315
2021,"H069","Medium",0.90552213362305,0.927394287988023,0.97641547435835,0.883984511767793,0.953191671781366,0.885227071606161,0.910612435531257,0.860333920648072,0.903759540241355,0.893914542273021,0.926744486600539
2021,"H070","Medium",0.918919029967635,0.930083707169829,0.987996051198266,0.835554341672952,0.898364668934453,0.900100352699911,0.91612392032674,0.883391499269408,0.917449299465189,0.8952308022832,0.929490431432344
2021,"H071","Large",0.969322330981157,1,0.969322330981157,0.888918349528478,0.888918349528478,0.937808246637435,0.97574466522208,0.893077842741578,0.968074552439014,0.937218257714997,0.999371374260748
2021,"H072","Large",0.893154427254999,0.89468002959966,0.998294806753043,0.831625663278261,0.929522997903939,0.867984590730871,0.874834072787289,0.842437065888929,0.889592077300912,0.835674146218912,0.894189404519077
2021,"H073","Medium",0.903252038426841,0.904282625135182,0.998860326761021,0.825220365511193,0.912569082467807,0.892482087171593,0.891931374764166,0.882918587822352,0.9019913408796,0.880786678250131,0.902122462325105
2021,"H074","Small",0.906776298548174,1,0.906776298548174,0.870838699555565,0.870838699555565,0.889619555271968,0.979967675600141,0.867157474933309,0.905341194693188,0.960680404010451,0.999203459341174
2021,"H075","Medium",1,1,1,0.999999999999991,0.999999999999991,0.95112409794193,0.962706552929217,0.902233914238573,0.999178085909328,0.902291256817354,0.998711729163511
2021,"H076","Medium",1,1,1,0.986355305669234,0.986355305669234,0.975128777380371,0.976377336165237,0.959031360600197,0.999070051209728,0.956096965791459,0.999188154887066
2021,"H077","Large",0.879693715273856,0.880623407463115,0.998944279494072,0.819098774484177,0.930135137838117,0.864226555196908,0.865898963624412,0.851354782985358,0.877891124500996,0.851118449559913,0.879002395962821
2021,"H078","Medium",0.985046776104001,1,0.985046776104001,0.930526442110048,0.930526442110048,0.962527650993155,0.981981150060748,0.94249174239192,0.98235841189101,0.959541126465374,0.999258540129316
2021,"H079","Large",0.96032728873786,0.979335094788702,0.980591111099779,0.87199237308913,0.890392244420964,0.949704543788057,0.963459397652129,0.939764211572505,0.957937432519127,0.936379759196179,0.978621156308023
2021,"H080","Medium",1,1,1,0.9134884475823,0.9134884475823,0.982436655946334,0.981228537298049,0.967553473093853,0.997522767793277,0.965594232378848,0.999298002674513
2021,"H081","Small",0.923569608202413,0.9411603413774,0.981309525697563,0.871028803071503,0.925483963547318,0.910373080493538,0.927807948491824,0.899592832588451,0.921440727397677,0.917564983604164,0.939625829547597
2021,"H082","Medium",0.97853839726764,0.978583990132775,0.999953409349024,0.919869029165806,0.940000080157655,0.961396476331323,0.962927887412268,0.94343456760746,0.976888442947308,0.944804550204495,0.978029886833445
2021,"H083","Large",0.936589241716911,0.937051345428899,0.999506853371224,0.884064721478886,0.943453873463294,0.925424889375378,0.924272206323285,0.915412277569984,0.935425033538811,0.913029157137366,0.935984667158598
2021,"H084","Medium",0.944822759642636,0.960348921187372,0.983832791184334,0.889510293195849,0.926236572532472,0.922835515666388,0.946617212288461,0.898942241788658,0.943879563846183,0.928333841241496,0.959532421657506
2021,"H085","Small",0.923074505414331,0.979602452028826,0.942295013148016,0.941034670714671,0.960629149881895,0.910397420561324,0.959592748492903,0.895059965249519,0.921130742077574,0.938980793467473,0.97793327620136
2021,"H086","Medium",0.882976512091866,0.88680194632566,0.995686258640225,0.854239793416696,0.963281369595679,0.867945634155105,0.873044913455575,0.849247278159422,0.882170655209613,0.857983376028136,0.884831391343742
2021,"H087","Small",0.983895234895563,0.993199901805706,0.990631627235135,0.985818189312758,0.992567747459975,0.967188078276402,0.976095871153048,0.952626356503212,0.982196622368819,0.95657229180094,0.992093524723194
2021,"H088","Medium",0.989754857359126,1,0.989754857359126,0.939650713378749,0.939650713378749,0.97110304369378,0.980383739221121,0.952805081351703,0.987260970320526,0.958752068967025,0.998466776319733
2021,"H089","Medium",0.95380765377819,0.965853658989827,0.987528125923097,0.899089098047576,0.930875075824552,0.932722976064713,0.952125773687946,0.909340319544056,0.952927779667277,0.930213088286208,0.965142982672339
2021,"H090","Large",0.91546717740051,0.916319381770994,0.999069970157307,0.875246625773652,0.955176375383482,0.902190100093498,0.902447859803702,0.891834398786493,0.913767988024218,0.88917531318398,0.914330554952072
2021,"H091","Small",0.952921724725183,1,0.952921724725183,0.999999999999991,0.999999999999991,0.943346559286992,0.956644075085859,0.934721249694373,0.950617162492878,0.903168184664352,0.998634466762042
2021,"H092","Medium",0.955338588479339,0.970493371026971,0.984384455370782,0.882170287291151,0.908991564113048,0.941000352439354,0.959684593910398,0.931123990858444,0.953206756176603,0.952054576529897,0.968892733073906
2021,"H093","Large",0.92493271730459,0.934266801825335,0.990009187415728,0.88335491140054,0.945506047817042,0.906933035784839,0.918905719263727,0.892980331094281,0.922757171104029,0.902180641233664,0.932792821886907
